"sentID"	"nw"	"wordID"	"length"	"freq"	"code"1	11	1	3	112.096683	9
9	7	1	3	4044.097128	9
9	7	2	5	77.352597	0
9	7	3	5	36.338226	1
9	7	4	6	178.829853	2
9	7	5	3	20527.116504	9
9	7	6	6	212.118775	9
9	7	7	7	10.578552	9
10	10	1	2	1126.950990	9
10	10	2	3	24738.590200	9
10	10	3	7	32.520464	0
10	10	4	5	35.749620	1
10	10	5	3	7101.077993	2
10	10	6	6	5.011323	9
10	10	7	6	454.861395	9
10	10	8	3	2167.368768	9
10	10	9	6	627.690740	9
10	10	10	8	87.219918	9
11	9	1	3	4044.097128	9
11	9	2	12	20.094344	9
11	9	3	6	395.510322	9
11	9	4	3	20527.116504	9
11	9	5	4	350.097758	0
11	9	6	5	35.676045	1
11	9	7	4	440.448731	2
11	9	8	8	21.574033	9
11	9	9	9	29.953489	9
12	8	1	3	2241.958189	9
12	8	2	4	154.370017	9
12	8	3	3	5535.509490	9
12	8	4	5	9.883671	0
12	8	5	5	33.926578	1
12	8	6	3	5092.068680	2
12	8	7	3	5100.873240	9
12	8	8	5	149.775622	9
13	8	1	3	176.001276	9
13	8	2	3	4621.552008	9
13	8	3	8	0.629481	0
13	8	4	5	33.853002	1
13	8	5	6	454.861395	2
13	8	6	3	5535.509490	9
13	8	7	6	11.020006	9
13	8	8	5	36.346401	9
14	8	1	9	33.697676	9
14	8	2	9	1.030060	9
14	8	3	3	4963.736290	9
14	8	4	3	20527.116504	9
14	8	5	10	3.147405	0
14	8	6	5	33.166295	1
14	8	7	3	1070.101490	2
14	8	8	6	54.421501	9
15	9	1	3	169.363112	9
15	9	2	3	5100.873240	9
15	9	3	6	5.191175	0
15	9	4	5	33.427898	1
15	9	5	5	1349.337664	2
15	9	6	3	4621.552008	9
15	9	7	9	1.136336	9
15	9	8	9	0.318828	9
15	9	9	9	3.409008	9
16	6	1	3	2141.380192	9
16	6	2	9	1.397939	0
16	6	3	5	33.051844	1
16	6	4	9	8.101503	2
16	6	5	3	532.671797	9
16	6	6	15	0.506855	9
17	9	1	3	86.369710	9
17	9	2	7	19.988068	0
17	9	3	5	32.520464	1
17	9	4	4	18.524729	2
17	9	5	3	532.671797	9
17	9	6	5	2265.551467	9
17	9	7	3	20527.116504	9
17	9	8	7	51.437597	9
17	9	9	4	783.556797	9
18	10	1	2	1126.950990	9
18	10	2	5	1782.616850	9
18	10	3	6	18.385753	0
18	10	4	5	32.414188	1
18	10	5	6	8.142379	2
18	10	6	3	20527.116504	9
18	10	7	7	105.425819	9
18	10	8	2	13129.422120	9
18	10	9	3	9532.828816	9
18	10	10	5	27.419215	9
19	11	1	3	4044.097128	9
19	11	2	7	68.883216	9
19	11	3	7	65.564134	9
19	11	4	4	4544.812542	9
19	11	5	6	3.171931	0
19	11	6	5	31.784707	1
19	11	7	2	3187.896580	2
19	11	8	9	2.182746	9
19	11	9	2	2657.227677	9
19	11	10	3	5100.873240	9
19	11	11	10	35.569769	9
20	10	1	3	4044.097128	9
20	10	2	11	3.572510	9
20	10	3	5	38.447397	9
20	10	4	9	0.523205	9
20	10	5	3	532.671797	9
20	10	6	4	4544.812542	9
20	10	7	5	298.905413	0
20	10	8	5	31.335078	1
20	10	9	2	13129.422120	2
20	10	10	4	30.582971	9
21	10	1	3	100.422670	9
21	10	2	10	21.753885	9
21	10	3	7	65.564134	9
21	10	4	2	4943.658296	9
21	10	5	4	4544.812542	9
21	10	6	6	52.377731	0
21	10	7	5	31.261502	1
21	10	8	3	7955.341048	2
21	10	9	6	1.471514	9
21	10	10	3	4.659795	9
22	7	1	4	108.327972	9
22	7	2	3	20527.116504	9
22	7	3	6	188.607248	0
22	7	4	5	31.138876	1
22	7	5	9	3.327257	2
22	7	6	5	284.599025	9
22	7	7	4	32.790242	9
23	7	1	3	1025.441034	9
23	7	2	4	160.076222	0
23	7	3	5	30.697422	1
23	7	4	6	7.472022	2
23	7	5	8	22.898396	9
23	7	6	8	7.447497	9
23	7	7	6	1917.628280	9
24	10	1	2	306.303860	9
24	10	2	5	113.273895	9
24	10	3	6	343.524994	9
24	10	4	3	24738.590200	9
24	10	5	5	298.905413	0
24	10	6	5	30.076116	1
24	10	7	4	2108.704401	2
24	10	8	3	5535.509490	9
24	10	9	4	170.434047	9
24	10	10	6	54.773029	9
25	8	1	3	2141.380192	9
25	8	2	5	4.790596	0
25	8	3	5	29.986190	1
25	8	4	11	0.188027	2
25	8	5	3	4963.736290	9
25	8	6	2	2657.227677	9
25	8	7	5	1782.616850	9
25	8	8	15	0.000000	9
26	7	1	3	1025.441034	9
26	7	2	7	50.513813	9
26	7	3	4	233.414855	9
26	7	4	4	4544.812542	9
26	7	5	4	350.097758	0
26	7	6	5	29.724587	1
26	7	7	5	17.241242	2
27	7	1	3	1025.441034	9
27	7	2	8	11.510511	0
27	7	3	5	29.201382	1
27	7	4	11	2.060120	2
27	7	5	3	9532.828816	9
27	7	6	8	7.136844	9
27	7	7	8	3.948563	9
28	10	1	3	4044.097128	9
28	10	2	5	14.772368	0
28	10	3	5	29.520210	1
28	10	4	8	3.866812	2
28	10	5	4	273.252015	9
28	10	6	3	20527.116504	9
28	10	7	7	52.982687	9
28	10	8	4	46.508024	9
28	10	9	3	7101.077993	9
28	10	10	14	0.122626	9
29	8	1	3	2241.958189	9
29	8	2	7	26.413680	9
29	8	3	4	6557.467940	9
29	8	4	3	20527.116504	9
29	8	5	8	15.377324	0
29	8	6	5	28.498325	1
29	8	7	12	13.922160	2
29	8	8	2	665.688508	9
30	7	1	2	1403.530262	9
30	7	2	6	126.337671	9
30	7	3	3	4621.552008	9
30	7	4	6	4.692495	0
30	7	5	5	28.204023	1
30	7	6	2	5677.216309	2
30	7	7	6	1917.628280	9
31	9	1	2	430.867538	9
31	9	2	3	4621.552008	9
31	9	3	7	1.021885	0
31	9	4	5	28.024171	1
31	9	5	4	233.414855	2
31	9	6	4	6557.467940	9
31	9	7	5	10.930081	9
31	9	8	6	166.624460	9
31	9	9	6	136.564695	9
32	8	1	2	529.614318	9
32	8	2	6	42.763838	9
32	8	3	3	3089.010824	9
32	8	4	3	24738.590200	9
32	8	5	5	11.755764	0
32	8	6	5	27.419215	1
32	8	7	3	532.671797	2
32	8	8	14	1.880268	9
33	7	1	4	400.881349	9
33	7	2	4	60.912514	0
33	7	3	5	27.263888	1
33	7	4	7	5.093074	2
33	7	5	3	20527.116504	9
33	7	6	11	5.943282	9
33	7	7	11	25.383620	9
34	8	1	3	4044.097128	9
34	8	2	6	53.227939	0
34	8	3	5	26.928710	1
34	8	4	3	3089.010824	2
34	8	5	7	148.974465	9
34	8	6	3	24738.590200	9
34	8	7	11	1.348888	9
34	8	8	11	0.752107	9
35	6	1	3	2141.380192	9
35	6	2	7	10.243374	0
35	6	3	5	26.732508	1
35	6	4	11	0.506855	2
35	6	5	3	20527.116504	9
35	6	6	7	44.366154	9
36	8	1	3	169.363112	9
36	8	2	5	2342.478960	9
36	8	3	6	27.738043	0
36	8	4	5	26.699808	1
36	8	5	10	12.589622	2
36	8	6	5	0.694882	9
36	8	7	6	106.995434	9
36	8	8	5	95.640249	9
37	8	1	3	2141.380192	9
37	8	2	4	160.076222	0
37	8	3	5	25.923175	1
37	8	4	6	1.847568	2
37	8	5	4	4544.812542	9
37	8	6	6	106.553980	9
37	8	7	5	298.905413	9
37	8	8	5	49.508278	9
38	9	1	3	4044.097128	9
38	9	2	6	212.118775	9
38	9	3	9	6.172185	9
38	9	4	4	4544.812542	9
38	9	5	5	77.352597	0
38	9	6	5	25.408146	1
38	9	7	2	3187.896580	2
38	9	8	3	9532.828816	9
38	9	9	14	1.218087	9
39	9	1	3	1025.441034	9
39	9	2	10	20.094344	0
39	9	3	5	25.367270	1
39	9	4	4	29.062406	2
39	9	5	6	223.956289	9
39	9	6	3	5100.873240	9
39	9	7	5	10.063522	9
39	9	8	3	24738.590200	9
39	9	9	6	143.251909	9
40	11	1	4	1.912968	9
40	11	2	3	3463.413092	9
40	11	3	4	4544.812542	9
40	11	4	5	41.733778	0
40	11	5	5	24.876765	1
40	11	6	6	454.861395	2
40	11	7	3	4963.736290	9
40	11	8	4	6557.467940	9
40	11	9	5	639.961534	9
40	11	10	5	6706.818458	9
40	11	11	6	3.425358	9
41	8	1	3	2141.380192	9
41	8	2	13	4.349142	9
41	8	3	7	0.964659	9
41	8	4	4	6557.467940	9
41	8	5	3	4621.552008	9
41	8	6	7	14.232813	0
41	8	7	6	37.319236	1
41	8	8	4	264.782634	2
42	9	1	2	1126.950990	9
42	9	2	3	24738.590200	9
42	9	3	5	332.774766	0
42	9	4	6	30.697422	1
42	9	5	3	340.115987	2
42	9	6	2	4482.240487	9
42	9	7	4	197.346407	9
42	9	8	10	5.534528	9
42	9	9	8	84.816445	9
43	8	1	3	4044.097128	9
43	8	2	5	77.352597	0
43	8	3	6	30.681071	1
43	8	4	9	8.101503	2
43	8	5	3	24738.590200	9
43	8	6	5	231.109483	9
43	8	7	4	72.259523	9
43	8	8	8	84.816445	9
44	10	1	2	529.614318	9
44	10	2	6	6.711740	0
44	10	3	6	30.264142	1
44	10	4	6	23.429776	2
44	10	5	3	20527.116504	9
44	10	6	12	7.455672	9
44	10	7	7	118.612221	9
44	10	8	5	1036.101337	9
44	10	9	4	2.599675	9
44	10	10	4	31.130701	9
45	7	1	11	1.267137	9
45	7	2	6	178.829853	9
45	7	3	2	4943.658296	9
45	7	4	3	20527.116504	9
45	7	5	8	0.801158	0
45	7	6	6	30.223267	1
45	7	7	6	14.870469	2
46	8	1	4	307.162243	9
46	8	2	3	5100.873240	9
46	8	3	8	12.278969	0
46	8	4	6	29.961665	1
46	8	5	7	8.951712	2
46	8	6	4	6557.467940	9
46	8	7	5	147.478425	9
46	8	8	8	56.293594	9
47	9	1	3	1025.441034	9
47	9	2	8	3.678786	0
47	9	3	6	29.814513	1
47	9	4	3	24738.590200	2
47	9	5	6	212.118775	9
47	9	6	10	3.335432	9
47	9	7	4	6557.467940	9
47	9	8	6	66.716820	9
47	9	9	5	129.223474	9
48	8	1	2	183.260746	9
48	8	2	5	1782.616850	9
48	8	3	6	20.176095	0
48	8	4	6	29.626486	1
48	8	5	9	0.956484	2
48	8	6	2	4943.658296	9
48	8	7	2	5677.216309	9
48	8	8	9	1.111811	9
49	8	1	5	313.718656	9
49	8	2	6	51.805476	0
49	8	3	6	29.356709	1
49	8	4	12	0.049050	2
49	8	5	7	46.924953	9
49	8	6	3	97.749420	9
49	8	7	4	982.399243	9
49	8	8	14	31.441354	9
50	9	1	3	2141.380192	9
50	9	2	7	0.384229	0
50	9	3	6	24.901291	1
50	9	4	3	3089.010824	2
50	9	5	3	2135.911064	9
50	9	6	3	9532.828816	9
50	9	7	10	6.662689	9
50	9	8	4	777.196585	9
50	9	9	9	1.299838	9
51	11	1	3	4044.097128	9
51	11	2	6	84.391340	9
51	11	3	9	3.343607	9
51	11	4	3	5100.873240	9
51	11	5	7	144.134818	9
51	11	6	3	7955.341048	9
51	11	7	3	24738.590200	9
51	11	8	8	66.733170	0
51	11	9	6	28.694527	1
51	11	10	5	144.935976	2
51	11	11	7	8.101503	9
52	6	1	3	4044.097128	9
52	6	2	8	0.302478	0
52	6	3	6	28.661827	1
52	6	4	4	3.016604	2
52	6	5	5	0.367879	9
52	6	6	8	22.636794	9
53	9	1	3	4044.097128	9
53	9	2	6	93.719106	0
53	9	3	6	28.146797	1
53	9	4	3	24738.590200	2
53	9	5	11	0.008175	9
53	9	6	4	154.370017	9
53	9	7	2	13129.422120	9
53	9	8	7	0.032700	9
53	9	9	5	128.446841	9
54	8	1	3	2141.380192	9
54	8	2	5	41.733778	0
54	8	3	6	27.819794	1
54	8	4	5	1620.210731	2
54	8	5	3	1297.736565	9
54	8	6	5	690.336371	9
54	8	7	8	8.951712	9
54	8	8	8	126.582923	9
55	10	1	3	2141.380192	9
55	10	2	5	14.608866	0
55	10	3	6	27.738043	1
55	10	4	5	10.840155	2
55	10	5	3	4963.736290	9
55	10	6	3	1651.979088	9
55	10	7	4	15.540825	9
55	10	8	5	2342.478960	9
55	10	9	5	332.774766	9
55	10	10	5	8.698284	9
56	7	1	3	24.288160	9
56	7	2	6	11.306134	9
56	7	3	3	20527.116504	9
56	7	4	4	350.097758	0
56	7	5	6	27.550016	1
56	7	6	9	297.450249	2
56	7	7	3	350.719064	9
57	7	1	3	4044.097128	9
57	7	2	5	77.352597	0
57	7	3	6	27.272064	1
57	7	4	3	103.357524	2
57	7	5	4	6557.467940	9
57	7	6	3	376.184435	9
57	7	7	10	3.670610	9
58	10	1	5	118.816598	9
58	10	2	3	20527.116504	9
58	10	3	5	38.177619	9
58	10	4	5	1349.337664	9
58	10	5	3	24738.590200	9
58	10	6	4	60.912514	0
58	10	7	6	20.642074	1
58	10	8	2	3187.896580	2
58	10	9	5	34.261756	9
58	10	10	7	12.139992	9
59	9	1	3	142.336300	9
59	9	2	7	61.689146	9
59	9	3	6	11.306134	9
59	9	4	3	24738.590200	9
59	9	5	5	37.073983	0
59	9	6	6	27.173963	1
59	9	7	3	5092.068680	2
59	9	8	3	5100.873240	9
59	9	9	6	2.182746	9
60	9	1	2	183.260746	9
60	9	2	6	598.595634	9
60	9	3	3	228.387182	9
60	9	4	5	1620.210731	9
60	9	5	3	4963.736290	9
60	9	6	3	4621.552008	9
60	9	7	8	1.185386	0
60	9	8	6	26.912360	1
60	9	9	15	0.842033	2
61	7	1	4	99.670563	9
61	7	2	8	6.270286	0
61	7	3	6	26.683458	1
61	7	4	9	0.743932	2
61	7	5	3	20527.116504	9
61	7	6	7	52.982687	9
61	7	7	7	105.425819	9
62	8	1	3	2141.380192	9
62	8	2	5	77.352597	0
62	8	3	6	26.430030	1
62	8	4	6	11.306134	2
62	8	5	3	24738.590200	9
62	8	6	8	0.400579	9
62	8	7	4	72.259523	9
62	8	8	12	5.281101	9
63	9	1	3	2141.380192	9
63	9	2	7	2.992079	0
63	9	3	6	26.299229	1
63	9	4	6	0.327003	2
63	9	5	5	6706.818458	9
63	9	6	2	13129.422120	9
63	9	7	3	5535.509490	9
63	9	8	6	188.607248	9
63	9	9	6	115.309489	9
64	9	1	3	1025.441034	9
64	9	2	7	1.414289	0
64	9	3	6	25.669748	1
64	9	4	5	1349.337664	2
64	9	5	3	7955.341048	9
64	9	6	3	9532.828816	9
64	9	7	10	6.662689	9
64	9	8	9	11.322484	9
64	9	9	9	2.591500	9
65	11	1	5	118.816598	9
65	11	2	3	4621.552008	9
65	11	3	11	1.839393	0
65	11	4	6	25.449021	1
65	11	5	5	1349.337664	2
65	11	6	3	20527.116504	9
65	11	7	5	23.233575	9
65	11	8	3	5092.068680	9
65	11	9	3	5535.509490	9
65	11	10	9	8.690109	9
65	11	11	8	3.785062	9
66	11	1	3	322.367890	9
66	11	2	3	24738.590200	9
66	11	3	5	18.737281	9
66	11	4	8	66.193615	9
66	11	5	3	24738.590200	9
66	11	6	7	1.635016	0
66	11	7	6	25.391795	1
66	11	8	2	13129.422120	2
66	11	9	5	1782.616850	9
66	11	10	9	5.935107	9
66	11	11	5	14.159237	9
67	7	1	3	2141.380192	9
67	7	2	5	298.905413	0
67	7	3	6	30.820048	1
67	7	4	11	0.662181	2
67	7	5	3	20527.116504	9
67	7	6	9	76.109985	9
67	7	7	10	16.857013	9
68	8	1	3	142.336300	9
68	8	2	7	61.689146	9
68	8	3	6	11.306134	9
68	8	4	3	24738.590200	9
68	8	5	4	60.912514	0
68	8	6	6	32.119885	1
68	8	7	15	34.972988	2
68	8	8	3	350.719064	9
69	7	1	3	2141.380192	9
69	7	2	8	5.297451	9
69	7	3	8	24.173709	0
69	7	4	6	32.594040	1
69	7	5	6	9.761044	2
69	7	6	4	568.225216	9
69	7	7	10	7.324871	9
70	10	1	6	8.730984	9
70	10	2	4	472.650367	9
70	10	3	6	11.306134	9
70	10	4	3	20527.116504	9
70	10	5	8	3.498934	0
70	10	6	6	33.893878	1
70	10	7	6	148.770088	2
70	10	8	3	3463.413092	9
70	10	9	6	935.163637	9
70	10	10	7	63.953643	9
71	11	1	4	108.327972	9
71	11	2	5	1964.536883	9
71	11	3	7	222.337623	0
71	11	4	6	21.459582	1
71	11	5	3	4142.647706	2
71	11	6	4	982.399243	9
71	11	7	5	106.341428	9
71	11	8	5	408.361546	9
71	11	9	3	4963.736290	9
71	11	10	4	6557.467940	9
71	11	11	7	3.727836	9
72	7	1	4	99.670563	9
72	7	2	5	54.715804	0
72	7	3	6	25.301869	1
72	7	4	6	178.829853	2
72	7	5	3	5535.509490	9
72	7	6	6	6.842541	9
72	7	7	8	32.667616	9
73	10	1	3	4044.097128	9
73	10	2	6	20.151570	9
73	10	3	4	154.370017	9
73	10	4	3	5535.509490	9
73	10	5	9	18.925308	0
73	10	6	6	25.138368	1
73	10	7	2	4320.938003	2
73	10	8	6	17.887073	9
73	10	9	6	37.245660	9
73	10	10	12	0.907434	9
74	10	1	4	400.881349	9
74	10	2	4	777.196585	9
74	10	3	4	160.076222	0
74	10	4	6	25.383620	1
74	10	5	3	3089.010824	2
74	10	6	3	20527.116504	9
74	10	7	7	93.343052	9
74	10	8	10	92.255766	9
74	10	9	3	1651.979088	9
74	10	10	8	4.488118	9
75	9	1	3	2141.380192	9
75	9	2	5	96.335131	0
75	9	3	6	20.560324	1
75	9	4	7	96.678484	2
75	9	5	8	11.101757	9
75	9	6	4	39.436581	9
75	9	7	2	13129.422120	9
75	9	8	3	20527.116504	9
75	9	9	8	31.367778	9
76	10	1	2	1397.480704	9
76	10	2	6	454.861395	9
76	10	3	3	20527.116504	9
76	10	4	4	350.097758	0
76	10	5	6	22.734895	1
76	10	6	13	10.431401	2
76	10	7	8	30.403119	9
76	10	8	3	3463.413092	9
76	10	9	3	20527.116504	9
76	10	10	4	160.076222	9
77	7	1	3	562.600761	9
77	7	2	7	28.792628	9
77	7	3	6	3.670610	0
77	7	4	6	22.620444	1
77	7	5	4	18.524729	2
77	7	6	3	5100.873240	9
77	7	7	11	6.687215	9
78	10	1	3	105.098816	9
78	10	2	7	19.988068	0
78	10	3	6	21.688485	1
78	10	4	5	1620.210731	2
78	10	5	3	4963.736290	9
78	10	6	5	2265.551467	9
78	10	7	3	20527.116504	9
78	10	8	7	51.437597	9
78	10	9	4	783.556797	9
78	10	10	8	38.782575	9
79	10	1	3	100.422670	9
79	10	2	5	78.439883	9
79	10	3	5	1620.210731	9
79	10	4	3	4963.736290	9
79	10	5	4	2356.907975	9
79	10	6	3	253.754452	9
79	10	7	3	4621.552008	9
79	10	8	9	5.559054	0
79	10	9	7	25.898650	1
79	10	10	6	29.193207	2
80	9	1	3	4044.097128	9
80	9	2	8	9.237839	0
80	9	3	7	25.195593	1
80	9	4	3	7101.077993	2
80	9	5	8	4.561694	9
80	9	6	7	19.734641	9
80	9	7	3	20527.116504	9
80	9	8	8	2.926678	9
80	9	9	8	10.161623	9
81	8	1	3	142.336300	9
81	8	2	8	1.749467	9
81	8	3	11	1.594140	9
81	8	4	3	5535.509490	9
81	8	5	4	60.912514	0
81	8	6	7	34.327157	1
81	8	7	6	233.766384	2
81	8	8	9	16.464609	9
82	10	1	3	4044.097128	9
82	10	2	9	37.450037	9
82	10	3	13	3.417183	9
82	10	4	4	6557.467940	9
82	10	5	3	6311.022009	9
82	10	6	3	24738.590200	9
82	10	7	8	66.733170	0
82	10	8	7	34.163655	1
82	10	9	5	964.814648	2
82	10	10	6	5.591754	9
83	9	1	3	2241.958189	9
83	9	2	7	65.564134	9
83	9	3	5	1964.536883	9
83	9	4	8	96.089879	0
83	9	5	7	34.057379	1
83	9	6	3	7955.341048	2
83	9	7	3	5100.873240	9
83	9	8	12	1.741292	9
83	9	9	15	0.057226	9
84	10	1	4	108.327972	9
84	10	2	3	20527.116504	9
84	10	3	5	77.352597	9
84	10	4	5	4.071189	9
84	10	5	9	0.114451	9
84	10	6	3	4621.552008	9
84	10	7	6	0.555905	0
84	10	8	7	32.912868	1
84	10	9	3	6311.022009	2
84	10	10	3	33.329797	9
85	9	1	3	562.600761	9
85	9	2	8	0.057226	0
85	9	3	7	32.267037	1
85	9	4	3	32.929218	2
85	9	5	2	1106.668619	9
85	9	6	4	4544.812542	9
85	9	7	7	3.310907	9
85	9	8	4	373.936288	9
85	9	9	5	25.923175	9
86	9	1	3	562.600761	9
86	9	2	6	0.261603	0
86	9	3	7	31.089825	1
86	9	4	10	12.843049	2
86	9	5	3	9532.828816	9
86	9	6	12	16.840663	9
86	9	7	2	13129.422120	9
86	9	8	6	506.527895	9
86	9	9	6	7.635524	9
87	7	1	3	2141.380192	9
87	7	2	7	4.357317	0
87	7	3	7	30.721947	1
87	7	4	6	3.253681	2
87	7	5	4	6557.467940	9
87	7	6	4	2391.390458	9
87	7	7	12	208.439989	9
88	9	1	3	1025.441034	9
88	9	2	4	164.441714	9
88	9	3	10	3.286382	9
88	9	4	3	20527.116504	9
88	9	5	6	52.377731	0
88	9	6	7	29.618311	1
88	9	7	7	148.974465	2
88	9	8	3	24738.590200	9
88	9	9	9	3.098355	9
89	8	1	3	562.600761	9
89	8	2	6	106.120700	0
89	8	3	7	29.593786	1
89	8	4	4	233.414855	2
89	8	5	3	20527.116504	9
89	8	6	13	0.596781	9
89	8	7	6	2.272672	9
89	8	8	10	58.860569	9
90	9	1	4	99.670563	9
90	9	2	6	47.979539	9
90	9	3	11	3.261857	9
90	9	4	3	1297.736565	9
90	9	5	5	1964.536883	9
90	9	6	6	388.406178	0
90	9	7	7	29.283133	1
90	9	8	2	4320.938003	2
90	9	9	4	9.793745	9
91	10	1	3	2241.958189	9
91	10	2	13	0.049050	9
91	10	3	3	5535.509490	9
91	10	4	6	58.468165	9
91	10	5	5	2265.551467	9
91	10	6	3	524.799196	9
91	10	7	10	1.929319	0
91	10	8	7	29.283133	1
91	10	9	3	1407.184523	2
91	10	10	7	62.318627	9
92	10	1	4	307.162243	9
92	10	2	5	1782.616850	9
92	10	3	6	82.110493	0
92	10	4	7	29.095106	1
92	10	5	7	121.498024	2
92	10	6	4	6557.467940	9
92	10	7	3	20527.116504	9
92	10	8	7	65.882962	9
92	10	9	6	133.400939	9
92	10	10	13	6.106784	9
93	8	1	3	2141.380192	9
93	8	2	8	51.241395	0
93	8	3	7	28.547376	1
93	8	4	5	1349.337664	2
93	8	5	14	10.578552	9
93	8	6	5	305.478177	9
93	8	7	12	10.038997	9
93	8	8	11	8.052453	9
94	9	1	3	2241.958189	9
94	9	2	5	1349.337664	9
94	9	3	3	7955.341048	9
94	9	4	3	24738.590200	9
94	9	5	8	12.556921	0
94	9	6	7	28.531026	1
94	9	7	2	13129.422120	2
94	9	8	10	116.511226	9
94	9	9	8	126.582923	9
95	7	1	2	1397.480704	9
95	7	2	4	154.370017	9
95	7	3	3	5535.509490	9
95	7	4	4	350.097758	0
95	7	5	7	27.860669	1
95	7	6	4	777.196585	2
95	7	7	11	17.682696	9
96	12	1	3	264.987011	9
96	12	2	3	20527.116504	9
96	12	3	7	63.953643	9
96	12	4	3	3089.010824	9
96	12	5	2	4482.240487	9
96	12	6	3	4621.552008	9
96	12	7	8	16.922414	0
96	12	8	7	27.680817	1
96	12	9	3	3463.413092	2
96	12	10	4	982.399243	9
96	12	11	6	247.778469	9
96	12	12	5	24.966691	9
97	9	1	3	2141.380192	9
97	9	2	6	53.227939	0
97	9	3	7	27.198488	1
97	9	4	7	96.678484	2
97	9	5	3	4963.736290	9
97	9	6	4	273.252015	9
97	9	7	2	1106.668619	9
97	9	8	3	9532.828816	9
97	9	9	8	21.680309	9
98	10	1	3	2241.958189	9
98	10	2	7	13.913984	9
98	10	3	3	20527.116504	9
98	10	4	8	51.241395	0
98	10	5	7	24.051082	1
98	10	6	8	3.997614	2
98	10	7	2	3187.896580	9
98	10	8	3	20527.116504	9
98	10	9	7	68.883216	9
98	10	10	6	76.690416	9
99	8	1	3	1025.441034	9
99	8	2	8	1.569615	9
99	8	3	5	1620.210731	9
99	8	4	4	4544.812542	9
99	8	5	6	52.377731	0
99	8	6	7	24.222759	1
99	8	7	2	3187.896580	2
99	8	8	9	6.270286	9
100	10	1	3	4044.097128	9
100	10	2	6	0.179852	0
100	10	3	7	24.239109	1
100	10	4	2	4320.938003	2
100	10	5	11	12.924800	9
100	10	6	9	3.785062	9
100	10	7	3	9532.828816	9
100	10	8	9	16.464609	9
100	10	9	9	243.004223	9
100	10	10	5	6706.818458	9
101	10	1	3	71.000561	9
101	10	2	8	19.783691	9
101	10	3	6	11.306134	9
101	10	4	3	20527.116504	9
101	10	5	7	33.378848	0
101	10	6	7	27.190313	1
101	10	7	3	7101.077993	2
101	10	8	6	4.586219	9
101	10	9	4	777.196585	9
101	10	10	3	350.719064	9
102	9	1	2	1397.480704	9
102	9	2	6	454.861395	9
102	9	3	4	6557.467940	9
102	9	4	3	5535.509490	9
102	9	5	10	5.812481	0
102	9	6	7	23.650504	1
102	9	7	5	6706.818458	2
102	9	8	8	9.376816	9
102	9	9	6	360.324782	9
103	8	1	3	2141.380192	9
103	8	2	5	298.905413	0
103	8	3	7	23.691379	1
103	8	4	9	8.101503	2
103	8	5	3	5100.873240	9
103	8	6	4	20.543974	9
103	8	7	5	180.456694	9
103	8	8	8	84.816445	9
104	10	1	3	2141.380192	9
104	10	2	9	3.220981	9
104	10	3	3	3089.010824	9
104	10	4	11	3.409008	9
104	10	5	3	7955.341048	9
