"run" "sentID" "word" "fixdur"
1 36 2 157.143046539458
1 36 3 143.95311564083
1 36 4 119.633443912424
1 36 5 120.384228303399
1 36 5 245.373175617069
1 36 7 281.889845879994
1 36 6 187.76189839588
1 36 8 184.974162204947
1 37 1 233.646150516279
1 37 2 233.386929192405
1 37 3 117.387359578154
1 37 4 264.166516448314
1 37 5 195.438244329985
1 37 6 232.875349116111
1 37 7 190.524804401935
1 37 8 299.443044763053
1 38 1 149.408574410492
1 38 3 470.790030851769
1 38 5 245.035103157542
1 38 6 225.999545869009
1 38 8 402.364039873825
1 38 9 189.569184533491
1 39 1 235.494809867
1 39 8 579.707487063077
1 39 8 529.746497385215
1 39 2 153.558346761362
1 39 3 105.328854554534
1 39 3 231.10659008103
1 39 5 578.650850923062
1 39 2 118.826003478204
1 40 1 299.638026943217
1 40 2 99.0181266198998
1 40 4 257.908283043454
1 40 5 278.214570873273
1 40 3 192.570850993204
1 40 6 224.731316139081
1 40 7 308.076858453543
1 40 9 200.599844048589
1 40 7 168.876004514376
1 40 11 220.489240756159
1 41 1 239.268981249456
1 41 2 192.709885483694
1 41 3 200.970454064649
1 41 4 154.310512918171
1 41 6 313.559844438577
1 41 7 183.042403814538
1 41 8 218.738457030096
1 42 1 316.751131651416
1 42 2 137.931692115244
1 42 3 216.49299236836
1 42 5 295.082726668854
1 42 6 222.238268697866
1 42 4 318.828549397554
1 42 7 107.6497029717
1 42 9 221.578476760406
1 43 1 299.953014639899
1 43 2 242.97091279713
1 43 3 207.8625866476
1 43 8 325.334887091335
1 44 1 132.136566961125
1 44 2 160.315736136745
1 44 3 138.493916359472
1 44 4 232.267508347577
1 44 6 374.658231763582
1 44 7 208.262732819191
1 44 8 187.012017862899
1 44 9 220.772664782222
1 44 10 178.863258292396
1 45 1 212.105454269203
1 45 2 263.937427622303
1 45 4 124.620085857125
1 45 5 243.999860293007
1 45 6 106.311723291836
1 45 7 268.339477084626
1 46 1 271.634148479906
1 46 3 143.734068681009
1 46 3 119.573553163059
1 46 4 171.823669199498
1 46 5 195.090182515048
1 46 6 106.817936747222
1 46 7 150.84728132092
1 46 8 199.133847127409
1 47 1 338.597023842442
1 47 2 189.135803697014
1 47 3 104.108452808382
1 47 4 209.13924980801
1 47 5 122.474242352296
1 47 4 170.485281711563
1 47 6 145.724260204497
1 47 2 133.44053038894
1 47 8 178.806046484078
1 47 4 131.414567288502
1 47 7 110.97087889125
1 47 9 125.467902379049
1 48 1 251.862335066053
1 48 2 104.27852997791
1 48 3 204.331148931553
1 48 4 224.752664359829
1 48 5 292.700984789467
1 48 6 146.773670294784
1 48 7 158.385699155767
1 48 8 172.350576411913
1 49 1 127.579439770729
1 49 1 203.917644194101
1 49 7 407.8520915011
1 49 2 156.703746060795
1 49 8 408.314271208346
1 50 1 178.090103074384
1 50 2 123.320509204069
1 50 2 106.826672100272
1 50 4 167.336761826137
1 50 3 120.414583000416
1 50 5 76.7045608368613
1 50 6 181.034999347054
1 50 7 150.217229934086
1 50 8 395.996942039833
1 50 9 168.561459683207
1 51 1 275.261391773228
1 51 2 256.228261166052
1 51 3 159.466119776724
1 51 4 287.312475140257
1 51 6 195.594975553367
1 51 5 275.026437520935
1 51 7 94.1694801408372
1 51 8 197.508144664909
1 51 10 458.968770900152
1 51 11 207.404939091724
1 52 1 228.655882864689
1 52 2 124.224049605044
1 52 3 265.639650085008
1 52 4 179.336035785901
1 52 5 199.172706145848
1 52 6 198.730029757877
1 53 1 152.655436120664
1 53 2 100.797988577615
1 53 4 273.111104459109
1 53 3 215.470286766193
1 53 5 126.763417028385
1 53 6 87.976418393494
1 53 7 266.627452815442
1 53 9 213.274336705118
1 54 1 123.790928369434
1 54 5 215.674184582374
1 54 4 192.855569351739
1 54 2 247.238631028427
1 54 6 313.15538618415
1 54 8 544.222575361868
1 55 1 213.328507987668
1 55 3 200.691200609351
1 55 5 212.306250941316
1 55 6 312.260397524175
1 55 4 310.977601216795
1 55 7 167.175886352141
1 55 2 189.185247363526
1 55 8 242.497657362122
1 55 9 239.603876719097
1 55 8 151.999814990273
1 55 10 171.326604881305
1 56 1 263.382007387312
1 56 3 397.485371059822
1 56 4 273.957078184
1 56 2 118.41237580985
1 56 5 110.102859851218
1 56 6 98.7995193031058
1 56 7 267.573964091775
1 57 1 257.375090967309
1 57 2 201.251038602185
1 57 3 334.109121224749
1 57 5 137.685052968098
1 57 4 173.962766876946
1 57 6 144.851671910323
1 57 7 324.139581919357
1 58 1 133.417939900817
1 58 2 335.491082388791
1 58 4 172.405240775243
1 58 5 346.109769252384
1 58 7 245.255462062948
1 58 8 282.809222939432
1 58 9 147.685931785249
1 58 10 429.339270231169
1 59 1 166.52962468798
1 59 9 313.668794673603
1 60 1 240.642887616034
1 60 2 130.895328676305
1 60 3 125.726084906914
1 60 4 183.970653139677
1 60 5 168.099993866389
1 60 7 281.949838609283
1 60 8 245.021308331407
1 60 9 274.711599749313
1 61 1 215.198553106678
1 61 2 128.343820554238
1 61 3 185.518267841344
1 61 4 317.631105340013
1 61 6 169.194097656756
1 61 7 115.962373100228
1 62 1 173.672581095962
1 62 2 155.189304967764
1 62 3 160.049937156793
1 62 4 293.259503494015
1 62 5 210.108691709709
1 62 6 134.833076713625
1 62 7 217.203073753626
1 62 8 126.447229583814
1 63 1 128.926927755054
1 63 2 175.027944978105
1 63 3 214.108444381341
1 63 5 104.727609639908
1 63 6 400.699839361951
1 63 4 188.564590758608
1 63 8 232.393271417411
1 63 9 212.150423029987
1 64 1 249.857604122966
1 64 2 169.170242520885
1 64 3 210.688930792019
1 64 4 277.55550004123
1 64 5 216.359421696569
1 64 6 143.368511816734
1 64 7 134.885243540793
1 64 7 307.80858962283
1 64 9 179.537668630217
1 65 1 175.678850540869
1 65 3 198.025030280537
1 65 2 130.907055806375
1 65 4 398.574835046174
1 65 6 354.247808075807
1 65 7 163.274710561392
1 65 8 247.783284274488
1 65 10 271.818466941775
1 65 11 108.543315187919
1 66 1 123.677779382835
1 66 2 138.227850967367
1 66 3 161.992634811555
1 66 4 212.868264628484
1 66 5 299.918300666513
1 66 6 200.526195980887
1 66 7 138.394747524821
1 66 8 97.4175651927212
1 66 1 126.055998073274
1 66 9 130.894028093606
1 66 10 192.36880340949
1 66 11 272.489206644997
1 67 1 217.63971334539
1 67 2 238.047354139632
1 67 3 189.678849473187
1 67 4 114.178012216009
1 67 6 202.571580589473
1 67 7 350.714600285714
1 68 1 186.333999589056
1 68 2 211.026975557678
1 68 3 214.281030020923
1 68 7 133.33008126786
1 68 7 204.398145713889
1 68 6 197.787518706637
1 68 8 234.392336017828
1 69 1 121.919117970449
1 69 4 373.019663534333
1 69 5 553.40986375716
1 69 1 260.526051035988
1 69 2 307.879604334676
1 69 7 205.454739842645
1 70 1 104.071199514319
1 70 1 90.164117139614
1 70 7 148.085252844515
1 70 6 432.969332556351
1 70 2 237.83955817431
1 70 3 154.788615144957
1 70 5 179.236058530013
1 70 8 93.3637449340662
1 70 9 235.792892607056
1 70 10 270.133319476026
1 71 1 211.119635234052
1 71 2 116.354080659469
1 71 8 446.696363227162
1 71 3 78.2217220107373
1 71 10 264.867889554494
1 71 11 210.188073819768
1 72 1 341.906907316756
1 72 3 302.232476261992
1 72 2 81.1478202678411
1 72 4 210.339181563471
1 72 5 201.564769340459
1 72 6 99.4370694948444
1 72 6 231.912791883529
1 72 7 117.000894962569
1 73 1 306.447545595536
1 73 3 258.942024268475
1 73 4 131.169352020805
1 73 2 200.253246342352
1 73 5 251.755731110215
1 73 6 264.790008064772
1 73 7 143.989662772886
1 73 8 312.789422229342
1 73 9 210.370394510313
1 73 10 96.3032147809153
1 74 1 129.569513566983
1 74 3 296.525029168942
1 74 4 189.097220718542
1 74 2 216.760924096014
1 74 6 239.001723899269
1 74 7 222.820490695378
1 74 8 139.244736284043
1 74 9 315.44676764528
1 74 10 169.001031255353
1 75 1 106.614727171478
1 75 2 259.875752882627
1 75 4 252.234750876108
1 75 5 406.791534567213
1 75 7 184.145763828897
1 75 3 95.66909645539
1 75 8 161.106288874987
1 75 3 185.56683550396
1 75 9 123.498800629864
1 76 1 205.632409859628
1 76 2 263.395871636009
1 76 6 128.855081521623
1 76 4 236.221165615569
1 76 7 219.983988007927
1 76 9 413.768515989228
1 76 5 167.952612862806
1 76 10 147.842247384984
1 77 1 251.466553856997
1 77 2 134.401616656339
1 77 3 181.739458026183
1 77 2 98.6318952947095
1 77 5 523.168992657345
1 77 1 141.669920078896
1 77 7 285.636382432437
1 78 1 298.885562902427
1 78 2 123.69017211223
1 78 3 137.66053248081
1 78 4 192.234943835031
1 78 3 166.97135992219
1 78 5 132.69568755072
1 78 5 167.074293051959
1 78 6 160.4728767728
1 78 7 241.811935933819
1 78 9 197.744578622163
1 78 5 204.336255578703
1 78 4 188.416111569796
1 78 10 278.274802712549
1 79 1 135.804486445432
1 79 2 189.630837933865
1 79 3 141.377507470246
1 79 10 466.7866320557
1 80 1 161.150553295754
1 80 2 156.333454374402
1 80 4 347.324370295011
1 80 5 215.152991131627
1 80 6 351.845704054575
1 80 2 237.185282011023
1 80 8 284.697929073842
1 80 9 53.0760294783487
1 81 1 247.506377594691
1 81 2 147.354088929325
1 81 3 161.617775863838
1 81 4 185.714061939469
1 81 5 216.282677883051
1 81 6 146.712160157127
1 81 7 161.842268588198
1 81 8 225.76624469102
1 82 1 189.243606748374
1 82 2 268.746170447844
1 82 3 159.970909689266
1 82 4 152.212113786403
1 82 5 273.87124344808
1 82 6 166.486813279471
1 82 7 166.023698960383
1 82 8 118.169320834067
1 82 9 317.125772164284
1 82 10 331.343858794292
1 83 1 230.115407414951
1 83 2 102.231643150884
1 83 3 113.68670869078
1 83 4 228.717119317184
1 83 6 133.662423533398
1 83 5 158.444294174577
1 83 7 304.439267144273
1 83 8 337.540655871241
1 83 9 159.273036523251
1 84 1 264.989723789303
1 84 2 128.775085414149
1 84 3 191.581149453242
1 84 4 310.606759527523
1 84 5 110.892217795987
1 84 5 138.219533914467
1 84 7 165.329568783378
1 84 6 205.588102748078
1 84 8 161.303494643267
1 84 9 358.828723059179
1 84 10 95.6858373969287
1 85 1 229.608399534598
1 85 2 152.847678018119
1 85 3 180.750794179282
1 85 4 365.717231886357
1 85 3 211.825510430112
1 85 5 162.872043141284
1 85 6 244.932024162595
1 85 9 430.802978564125
1 86 1 185.019974079957
1 86 2 301.512868199229
1 86 2 115.286459368302
1 86 4 197.954028188337
1 86 6 269.293636669335
1 86 8 487.021756088529
1 86 2 187.858188559577
1 86 9 159.394240207911
1 87 1 235.212431485252
1 87 2 264.116131777611
1 87 3 152.752689533188
1 87 4 223.736221090973
1 87 5 172.561088647527
1 87 6 199.605829945906
1 87 7 331.510385703577
1 88 1 185.713374115594
1 88 2 189.155405313312
1 88 3 199.97474675378
1 88 4 110.578082530818
1 88 5 108.688077808098
1 88 6 135.994832237581
1 88 7 268.986255653672
1 88 2 283.388464644467
1 88 2 97.8304327512798
1 88 8 167.274542992853
1 88 1 156.833136482485
1 88 9 149.222203634509
1 89 1 218.988971603332
1 89 2 188.320867835555
1 89 3 168.820734274963
1 89 4 167.379713074284
1 89 5 281.832002560895
1 89 6 142.330552067336
1 89 1 226.823781132008
1 89 7 320.938956882141
1 89 8 73.0386467577857
1 90 1 157.857482502834
1 90 8 303.292696130394
1 90 1 200.408660132822
1 90 7 443.684628071396
1 90 2 289.793603344192
1 90 6 308.092391534609
1 90 9 265.340847168522
1 91 1 355.929567112805
1 91 3 338.175621623532
1 91 2 135.790955432115
1 91 4 219.713691843115
1 91 5 189.437619056257
1 91 6 194.144449138835
1 91 7 227.622769314911
1 91 9 151.806337250145
1 91 8 242.40452419482
1 91 10 309.548378480404
1 92 1 174.642205325254
1 92 3 504.629152093382
1 92 5 158.052834235564
1 92 6 66.1964503119818
1 92 8 335.576744930233
1 92 9 177.647810780169
1 92 10 116.030860957299
1 93 1 215.380657049754
1 93 2 194.820667579299
1 93 3 263.955581967054
1 93 5 168.93444919043
1 93 6 179.650582925088
1 93 7 275.114905962823
1 93 8 196.396627318762
1 94 1 173.511999546923
1 94 4 250.85890042541
1 94 2 183.983802359396
1 94 5 99.8091733055271
1 94 7 347.578824751881
1 94 9 404.070776510711
1 95 1 201.71074599256
1 95 2 275.400523499019
1 95 3 225.889525202707
1 95 4 158.510365579943
1 95 5 235.514322647662
1 95 7 264.668517968506
1 96 1 258.367469703205
1 96 6 511.733212655044
1 96 7 84.2259923314612
1 96 3 344.325873618857
1 96 8 205.627329600743
1 96 5 191.217255587353
1 96 9 292.551021090028
1 96 10 106.868640196125
1 96 12 285.929057946789
1 97 1 257.34437713013
1 97 2 222.838817007927
1 97 3 113.670824760167
1 97 4 303.271001539085
1 97 5 204.623737505325
1 97 6 194.482716931811
1 97 7 206.628685711252
1 97 1 97.5586230474131
1 97 8 201.161936825897
1 97 9 269.377292748756
1 98 1 95.0491563313371
1 98 1 224.885940781275
1 98 2 196.603519414044
1 98 3 187.591525824178
1 98 5 275.308959146342
1 98 6 290.883248661695
1 98 4 145.796217665335
1 98 7 168.582966665022
1 98 5 211.173739840685
1 98 8 278.143239895671
1 98 10 533.662412978539
1 99 1 168.024525372769
1 99 2 160.340676801387
1 99 3 129.054987215204
1 99 4 113.866267751714
1 99 5 177.54371825449
1 99 6 250.441840531397
1 99 2 97.5957441616291
1 99 7 179.241770899573
1 99 8 330.481938047583
1 100 1 195.138562322916
1 100 2 221.095431739318
1 100 3 353.548107352224
1 100 5 352.261283585444
1 100 6 159.988475013008
1 100 8 233.456118763152
1 100 10 162.123385477375
1 101 1 251.034462952431
1 101 2 97.2995852357995
1 101 3 127.173581795342
1 101 3 223.490138109579
1 101 5 129.325386558656
1 101 6 215.992012894774
1 101 7 268.492989621346
1 101 8 177.476727469594
1 101 5 199.039246198121
1 101 9 145.396692697404
1 101 10 146.517408618909
1 102 1 124.80786810239
1 102 2 329.291484158879
1 102 4 227.941268874094
1 102 5 163.675107768164
1 102 6 239.118755459892
1 102 7 200.186051331524
1 102 8 147.01722994965
1 102 9 153.941792267546
1 103 1 223.001110748334
1 103 2 168.695615610986
1 103 3 82.5890794275302
1 103 4 226.428495395682
1 103 5 116.418303101595
1 103 6 257.681219641421
1 103 7 255.003376772218
1 103 8 186.438607419106
1 104 1 189.802627920869
1 104 2 166.581607561455
1 104 3 189.869208927814
1 104 4 221.248944922304
1 104 5 264.838600125496
1 104 7 247.256872795023
1 104 9 223.24972783809
1 104 10 368.383562256502
1 105 1 149.014601823853
1 105 2 164.531298166908
1 105 3 133.939886426876
1 105 4 210.590718019491
1 105 6 362.686040082302
1 105 7 165.504529132078
1 106 1 280.317115087222
1 106 2 307.812300706393
1 106 4 360.588686346896
1 106 6 143.850356203675
1 106 6 115.279990914321
1 106 7 187.530259789527
1 107 1 148.423092967731
1 107 2 323.529960020004
1 107 3 182.170028829604
1 107 4 268.781307398311
1 107 5 214.018967756722
1 107 6 160.662420015344
1 107 8 191.518121827371
1 107 9 193.377295705948
1 107 10 113.343215617214
1 107 9 158.818263261221
1 107 11 249.537290777218
1 108 1 264.349058694629
1 108 2 182.001733114225
1 108 7 178.518660361537
1 108 3 180.601815508069
1 108 5 277.836069932297
1 108 4 287.013397792371
1 108 9 415.107276481704
1 109 1 113.649792324891
1 109 2 261.357567168744
1 109 4 311.516008774717
1 109 5 124.675145363036
1 109 6 282.001942060298
1 109 7 70.8144882936955
1 109 8 230.424869992632
1 109 9 190.727112546767
1 110 1 130.401893396133
1 110 3 436.026630426629
1 110 2 135.642966603444
1 110 5 255.80352894267
1 110 6 207.41228765571
1 110 7 117.584831319769
1 110 8 140.370573011724
1 110 10 299.821295763986
1 111 1 202.257356052923
1 111 2 183.035027447756
1 111 3 137.617696270476
1 111 5 350.147923886453
1 111 6 237.752994334468
1 111 7 195.519838885469
1 111 8 198.519373412507
1 111 9 340.686948148944
1 111 10 232.669398608717
1 112 1 238.30598648581
1 112 2 244.153430282962
1 112 4 264.011909958995
1 112 5 209.760514194914
1 112 6 135.42488557083
1 112 7 274.51821946152
1 112 8 195.985596200543
1 112 3 181.224756257399
1 112 9 134.184566026405
1 113 1 172.651087133854
1 113 2 306.104599817463
1 113 4 214.578032904181
1 113 6 179.928568810831
1 113 7 629.752179529099
1 114 1 239.174765966073
1 114 3 394.471309780086
1 114 4 178.055225903453
1 114 8 290.576656087128
1 114 5 197.850482331724
1 114 6 197.8395500678
1 114 9 253.849779594312
1 114 11 206.449081997471
